head_idx,layer,head_in_layer,avg_synergy,avg_redundancy,syn_rank,red_rank,syn_red_score
88,2,24,0.013201978674198615,0.0019651521513092463,76,55,0.499558693733451
89,2,25,0.021168484557083492,0.0025880434956739684,232,177,0.529567519858782
90,2,26,0.022042768247566548,0.002584757845928617,253,174,0.5507502206531333
91,2,27,0.031235505544263863,0.0030322832077406764,447,256,0.649602824360106
92,2,28,0.0639911092644742,0.008055682453322232,1119,1130,0.471315092674316
93,2,29,0.04745933535608637,0.006604219839103612,867,1077,0.29567519858781993
94,2,30,0.0369680216634205,0.0048877578895993225,583,821,0.2709620476610768
95,2,31,0.04352387610963722,0.006373912325254965,763,1062,0.21712268314210062
96,3,0,0.06259817186441737,0.006913121155813949,1107,1094,0.49249779346866723
97,3,1,0.05464541103064357,0.005075666993355215,1010,876,0.5992939099735216
98,3,2,0.04764759638262318,0.003744388819435088,874,449,0.8561341571050309
99,3,3,0.027981588113708537,0.004093751953480526,364,577,0.29302736098852605
100,3,4,0.03820440661101016,0.004707146446374663,616,778,0.3380406001765225
101,3,5,0.017351020734408674,0.0030564209094959905,153,262,0.3848190644307149
102,3,6,0.03567813439217354,0.006234919328825657,553,1048,0.0441306266548985
103,3,7,0.025573809086504955,0.004581708801159394,316,736,0.11032656663724624
104,3,8,0.01985572850760203,0.0032789178615771288,206,320,0.38040600176522504
105,3,9,0.0168179965834863,0.003131178922092479,141,287,0.35216240070609
106,3,10,0.06049121557922371,0.007880779912748966,1092,1128,0.4492497793468667
107,3,11,0.0177715446186841,0.0026548145376398954,160,187,0.45719329214474846
108,3,12,0.011451340309169044,0.0020738948426796485,52,75,0.46072374227714036
109,3,13,0.018337640140980972,0.0038849193546382286,174,502,0.1915269196822595
110,3,14,0.010617813030655553,0.0022718831659885555,34,112,0.412180052956752
111,3,15,0.01946066464063105,0.003835917894660746,198,488,0.22506619593998234
112,3,16,0.033391045040726784,0.004420042797474831,496,684,0.31509267431597526
113,3,17,0.05943711077685212,0.005867054465275094,1075,1017,0.5322153574580759
114,3,18,0.04545254312572358,0.005016249485521733,817,864,0.43954104148278905
115,3,19,0.05899744270655643,0.007249975931467829,1071,1109,0.4474845542806708
116,3,20,0.042881585521960995,0.00576052738372232,741,1003,0.2497793468667255
117,3,21,0.03213172653384175,0.00470711849464287,465,777,0.205648720211827
118,3,22,0.026263632604535805,0.0034571957844017065,327,374,0.43954104148278905
119,3,23,0.03795447315050176,0.004265201126695945,608,635,0.45719329214474846
120,3,24,0.04143700189811961,0.003130957306137308,705,286,0.8508384819064431
121,3,25,0.03315416168921142,0.0037863643716707558,487,466,0.499558693733451
122,3,26,0.029203632416321186,0.003141666370214541,396,289,0.5754633715798765
123,3,27,0.014555192100093697,0.0022092599151529,103,95,0.4880847308031774
124,3,28,0.032318788566190255,0.0031087077375158336,469,279,0.6487202118270079
125,3,29,0.011700128521246755,0.0018360962030676935,57,39,0.4969108561341571
126,3,30,0.012281418919133246,0.0015080789014145898,63,16,0.5225066195939982
127,3,31,0.008043014293127567,0.0015818141256727044,12,20,0.47396293027360986
128,4,0,0.014372398244618048,0.0025525431850421383,98,171,0.4165931156222418
129,4,1,0.03832663561796341,0.004581254485075553,618,735,0.37775816416593117
130,4,2,0.03251741482119962,0.004363895367339267,473,665,0.3115622241835834
131,4,3,0.02076324071771102,0.002366458801923998,222,123,0.5684024713150927
132,4,4,0.05825233347014066,0.00898130547454365,1063,1142,0.411297440423654
133,4,5,0.035341526790103765,0.00405476351813891,545,567,0.4616063548102383
134,4,6,0.044821643330263845,0.004226208647151605,804,622,0.6416593115622242
135,4,7,0.035262033460475475,0.0042191055082231275,539,619,0.41041482789055606
136,4,8,0.0071981142772450865,0.0015670281985015958,6,19,0.46954986760812
137,4,9,0.014774232560934495,0.0020238751833992316,106,66,0.5163283318623124
138,4,10,0.025212701130512147,0.002798650327339751,311,212,0.5684024713150927
139,4,11,0.011225320291035866,0.0016748301218255266,45,26,0.4977934686672551
140,4,12,0.045570532571518184,0.0043870541492649455,823,669,0.616946160635481
141,4,13,0.016332573292145703,0.0027406841382627356,132,201,0.4201235657546337
142,4,14,0.03151144845277025,0.0030851290621387363,455,271,0.6434245366284201
143,4,15,0.027888749584133083,0.0027879658310468883,362,210,0.6151809355692851
144,4,16,0.015300326585210884,0.0024020537451822396,113,131,0.4651368049426302
145,4,17,0.01822859653575918,0.0021900751044640794,172,92,0.5516328331862312
146,4,18,0.018922338270456363,0.002546721728298852,188,167,0.499558693733451
147,4,19,0.018630468936616094,0.0018885838130691332,180,46,0.5992939099735216
148,4,20,0.03587152622863083,0.004962437527973566,557,845,0.22683142100617829
149,4,21,0.029832761395414305,0.00360984958010316,408,409,0.4801412180052957
150,4,22,0.06002614334250095,0.007419253966788368,1085,1116,0.45366284201235657
151,4,23,0.038917105000602026,0.005074838341724164,638,875,0.27184466019417475
152,4,24,0.04999969058957514,0.003749157035254001,922,451,0.8967343336275375
153,4,25,0.04869222283572182,0.005726993810791615,895,999,0.38923212709620475
154,4,26,0.05808578247148719,0.005019513206083429,1061,866,0.6531332744924978
155,4,27,0.06698204531146434,0.006814254316049657,1134,1086,0.5233892321270962
156,4,28,0.01655474126612219,0.00266784311534266,136,189,0.43424536628420124
157,4,29,0.022060927216423686,0.003591332561308603,254,402,0.3503971756398941
158,4,30,0.027863171289600804,0.004488044564330532,361,710,0.17299205648720212
159,4,31,0.04051839824411086,0.005283910573990609,681,921,0.26919682259488087
160,5,0,0.026157201235366308,0.0038140209229324366,324,478,0.3451015004413063
161,5,1,0.015325028853620838,0.002240131855673572,114,101,0.49249779346866723
162,5,2,0.023833801209724434,0.003541796766362332,280,390,0.38393645189761694
163,5,3,0.03265186010089634,0.0033317524516074384,476,331,0.6090026478375993
164,5,4,0.01957692778499358,0.0035953459710501433,200,405,0.3000882612533098
165,5,5,0.04804396984894133,0.0055001674572668,881,962,0.4095322153574581
166,5,6,0.013096868543550738,0.0024890610999077955,74,151,0.41306266548984993
167,5,7,0.011351328787574852,0.0017732708707501432,49,34,0.4942630185348632
168,5,8,0.08466870178499385,0.006922793171271156,1151,1095,0.53045013239188
169,5,9,0.09019085240374851,0.006590726448916391,1152,1076,0.5481023830538394
170,5,10,0.034400453834935084,0.004705660298147673,519,775,0.25507502206531335
171,5,11,0.03855916683299901,0.00444450150141365,625,695,0.41924095322153576
172,5,12,0.037859413048845124,0.003237806943297121,605,309,0.7422771403353927
173,5,13,0.03001070966683426,0.005398722511881079,411,948,0.00706090026478376
174,5,14,0.01229292845052011,0.001975891471615681,64,58,0.48631950573698146
175,5,15,0.04081956256924133,0.0036473143216209127,689,425,0.7140335392762577
176,5,16,0.01835221024027099,0.0024955081507530316,175,155,0.49867608120035306
177,5,17,0.026963961681325855,0.0034435459577817767,342,360,0.4651368049426302
178,5,18,0.01616913455352548,0.0026021487133202586,130,178,0.4386584289496911
179,5,19,0.007692615220239087,0.0013760726484899676,10,10,0.48102383053839365
180,5,20,0.02741691476885296,0.003410018652749949,354,348,0.48631950573698146
181,5,21,0.01970582819718937,0.002398920254286133,203,129,0.5463371579876434
182,5,22,0.02861494283337531,0.0038252321986660194,381,481,0.39276257722859664
183,5,23,0.04352571698989747,0.0035670832808841167,765,394,0.8084730803177406
184,5,24,0.023296389289626976,0.0027984987392890392,269,211,0.5322153574580759
185,5,25,0.019152987517744836,0.0022714811672171482,192,111,0.5525154457193292
186,5,26,0.02043094236243088,0.002183324547529498,213,90,0.589585172109444
187,5,27,0.01943385887134649,0.002551816469515382,196,170,0.5039717563989409
188,5,28,0.05066772681931735,0.006338120316972956,942,1057,0.3795233892321271
189,5,29,0.06173041465504967,0.00514563325761709,1102,895,0.6637246248896734
190,5,30,0.04786679551711327,0.004968332752361894,877,849,0.5057369814651368
191,5,31,0.03335129761909413,0.002978600476777831,495,246,0.7007943512797882
192,6,0,0.017219374736381517,0.0026325894174053593,150,183,0.45189761694616065
193,6,1,0.03422073736717616,0.003916162242705015,517,516,0.4819064430714916
194,6,2,0.030598815224735856,0.0036270425117579125,426,417,0.4889673433362754
195,6,3,0.01801604793838536,0.0030815752304818272,168,269,0.3918799646954987
196,6,4,0.05057618330266562,0.004428094946529373,940,689,0.7025595763459841
197,6,5,0.025943950706903474,0.0033973488003251214,320,344,0.45984112974404234
198,6,6,0.02760000580672324,0.003930652895566143,356,520,0.33627537511032657
199,6,7,0.04455245280824917,0.005392602305042613,796,946,0.34863195057369817
200,6,8,0.010069002534156608,0.0019784217286469554,25,60,0.4501323918799647
201,6,9,0.012407830003489781,0.002297572587552435,66,116,0.4368932038834951
202,6,10,0.010628470141198963,0.0021384790672296637,35,83,0.4386584289496911
203,6,11,0.026759273825396796,0.003533775313358448,338,388,0.4368932038834951
204,6,12,0.023627251515389865,0.0041572938274310085,274,598,0.19505736981465135
205,6,13,0.01581184420375098,0.0024516030903236046,125,144,0.4642541924095322
206,6,14,0.02136557945949689,0.0027517006409381365,236,203,0.5101500441306267
207,6,15,0.014386323562490536,0.0019703168311490243,99,56,0.5189761694616064
208,6,16,0.02892719041335371,0.0033049009214470844,388,324,0.5375110326566638
209,6,17,0.04295635823549577,0.004043098563029114,746,563,0.6425419240953222
210,6,18,0.017185871467356617,0.0027175408049694644,149,200,0.43601059135039716
211,6,19,0.038110071346076684,0.004200927322542914,614,611,0.4836716681376876
212,6,20,0.01984619286851677,0.003292987462359318,205,322,0.37775816416593117
213,6,21,0.054654151476566715,0.004126210590625219,1011,589,0.853486319505737
214,6,22,0.011282509032808297,0.0020960331134816457,46,78,0.4527802294792586
215,6,23,0.027783032735218944,0.004138268444737854,360,593,0.27537511032656664
